2026-05-09 10:39:06,088 | INFO | agent  | Edge agent started (cmd_drop=0.00, cmd_delay_ms=0).
2026-05-09 11:19:42,937 | INFO | agent  | Sensor update: humidity=46.8
2026-05-09 11:19:42,938 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:42,938 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:42,938 | INFO | agent  | Sensor update: light=190.2
2026-05-09 11:19:43,177 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:43,223 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:43,224 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:43,224 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:43,224 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:43,224 | INFO | agent  | Sensor update: temperature=24.09
2026-05-09 11:19:43,224 | INFO | agent  | Sensor update: humidity=52.3
2026-05-09 11:19:43,225 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:43,225 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:43,225 | INFO | agent  | Sensor update: light=0.8
2026-05-09 11:19:44,183 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:44,225 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:44,225 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:44,225 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:44,225 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:44,441 | INFO | agent  | Sensor update: temperature=26.3
2026-05-09 11:19:44,442 | INFO | agent  | Sensor update: humidity=47.1
2026-05-09 11:19:44,442 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:44,442 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:44,443 | INFO | agent  | Sensor update: light=183.3
2026-05-09 11:19:45,187 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:45,232 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:45,232 | INFO | agent  | Sensor update: temperature=24.16
2026-05-09 11:19:45,232 | INFO | agent  | Sensor update: humidity=52.9
2026-05-09 11:19:45,232 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:45,233 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:45,233 | INFO | agent  | Sensor update: light=2.1
2026-05-09 11:19:45,870 | INFO | agent  | Sensor update: temperature=23.96
2026-05-09 11:19:45,872 | INFO | agent  | Sensor update: humidity=53.7
2026-05-09 11:19:45,873 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:45,873 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:45,873 | INFO | agent  | Sensor update: light=4.5
2026-05-09 11:19:46,192 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:46,239 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:46,239 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:46,239 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:46,239 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:46,240 | INFO | agent  | Sensor update: temperature=26.57
2026-05-09 11:19:46,240 | INFO | agent  | Sensor update: humidity=46.4
2026-05-09 11:19:46,240 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:46,240 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:46,240 | INFO | agent  | Sensor update: light=183.9
2026-05-09 11:19:47,198 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:47,243 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:47,244 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:47,244 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:47,244 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:47,377 | INFO | agent  | Sensor update: temperature=23.61
2026-05-09 11:19:47,379 | INFO | agent  | Sensor update: humidity=53.5
2026-05-09 11:19:47,379 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:47,379 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:47,379 | INFO | agent  | Sensor update: light=7.3
2026-05-09 11:19:48,204 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:48,246 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:48,246 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:48,247 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:48,247 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:48,247 | INFO | agent  | Sensor update: temperature=26.48
2026-05-09 11:19:48,247 | INFO | agent  | Sensor update: humidity=46.5
2026-05-09 11:19:48,247 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:48,247 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:48,247 | INFO | agent  | Sensor update: light=181.1
2026-05-09 11:19:48,952 | INFO | agent  | Sensor update: temperature=26.66
2026-05-09 11:19:48,953 | INFO | agent  | Sensor update: humidity=46.9
2026-05-09 11:19:48,953 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:48,953 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:48,953 | INFO | agent  | Sensor update: light=185.1
2026-05-09 11:19:49,209 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:49,253 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:49,253 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:49,253 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:49,254 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:49,254 | INFO | agent  | Sensor update: temperature=23.29
2026-05-09 11:19:49,254 | INFO | agent  | Sensor update: humidity=54.4
2026-05-09 11:19:49,254 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:49,254 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:49,255 | INFO | agent  | Sensor update: light=6.5
2026-05-09 11:19:50,219 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:50,265 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:50,266 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:50,266 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:50,266 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:50,459 | INFO | agent  | Sensor update: temperature=26.45
2026-05-09 11:19:50,461 | INFO | agent  | Sensor update: humidity=46.4
2026-05-09 11:19:50,461 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:50,461 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:50,461 | INFO | agent  | Sensor update: light=180.0
2026-05-09 11:19:51,223 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:51,270 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:51,270 | INFO | agent  | Sensor update: temperature=23.25
2026-05-09 11:19:51,270 | INFO | agent  | Sensor update: humidity=55.2
2026-05-09 11:19:51,270 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:51,271 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:51,271 | INFO | agent  | Sensor update: light=10.2
2026-05-09 11:19:51,271 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:51,271 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:51,271 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:51,891 | INFO | agent  | Sensor update: temperature=23.18
2026-05-09 11:19:51,892 | INFO | agent  | Sensor update: humidity=55.9
2026-05-09 11:19:51,893 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:51,893 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:51,893 | INFO | agent  | Sensor update: light=12.9
2026-05-09 11:19:52,229 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:52,272 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:52,273 | INFO | agent  | Sensor update: temperature=26.53
2026-05-09 11:19:52,273 | INFO | agent  | Sensor update: humidity=46.3
2026-05-09 11:19:52,273 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:52,273 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:52,274 | INFO | agent  | Sensor update: light=188.5
2026-05-09 11:19:52,274 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:52,274 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:52,274 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:53,239 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:53,281 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:53,398 | INFO | agent  | Sensor update: temperature=23.4
2026-05-09 11:19:53,399 | INFO | agent  | Sensor update: humidity=55.7
2026-05-09 11:19:53,399 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:53,399 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:53,400 | INFO | agent  | Sensor update: light=9.8
2026-05-09 11:19:54,247 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:54,290 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:54,970 | INFO | agent  | Sensor update: temperature=26.88
2026-05-09 11:19:54,971 | INFO | agent  | Sensor update: humidity=46.1
2026-05-09 11:19:54,971 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:54,971 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:54,971 | INFO | agent  | Sensor update: light=194.6
2026-05-09 11:19:55,252 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:55,296 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:55,296 | INFO | agent  | Sensor update: temperature=23.27
2026-05-09 11:19:55,296 | INFO | agent  | Sensor update: humidity=56.4
2026-05-09 11:19:55,296 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:55,296 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:55,296 | INFO | agent  | Sensor update: light=8.5
2026-05-09 11:19:55,296 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:55,296 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:55,296 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:56,261 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:56,304 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:56,304 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:56,304 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:56,304 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:56,472 | INFO | agent  | Sensor update: temperature=26.77
2026-05-09 11:19:56,473 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 11:19:56,473 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:56,473 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:56,473 | INFO | agent  | Sensor update: light=190.7
2026-05-09 11:19:57,265 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:57,310 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:57,311 | INFO | agent  | Device state sync: light=off
2026-05-09 11:19:57,311 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:57,311 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:57,311 | INFO | agent  | Sensor update: temperature=23.24
2026-05-09 11:19:57,311 | INFO | agent  | Sensor update: humidity=56.4
2026-05-09 11:19:57,311 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:57,311 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:57,312 | INFO | agent  | Sensor update: light=5.7
2026-05-09 11:19:57,917 | INFO | agent  | Sensor update: temperature=23.48
2026-05-09 11:19:57,918 | INFO | agent  | Sensor update: humidity=56.6
2026-05-09 11:19:57,918 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:57,918 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:57,918 | INFO | agent  | Sensor update: light=1.9
2026-05-09 11:19:58,271 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:58,315 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:58,315 | INFO | agent  | Device state sync: light=on
2026-05-09 11:19:58,315 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:19:58,316 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:58,316 | INFO | agent  | Sensor update: temperature=26.83
2026-05-09 11:19:58,316 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 11:19:58,316 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:58,316 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:19:58,317 | INFO | agent  | Sensor update: light=180.1
2026-05-09 11:19:59,276 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:19:59,321 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:19:59,420 | INFO | agent  | Sensor update: temperature=23.3
2026-05-09 11:19:59,421 | INFO | agent  | Sensor update: humidity=56.4
2026-05-09 11:19:59,421 | INFO | agent  | Sensor update: door=False
2026-05-09 11:19:59,421 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:19:59,421 | INFO | agent  | Sensor update: light=8.4
2026-05-09 11:20:00,282 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:00,326 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:00,327 | INFO | agent  | Device state sync: light=on
2026-05-09 11:20:00,327 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:20:00,327 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:00,327 | INFO | agent  | Sensor update: temperature=26.96
2026-05-09 11:20:00,327 | INFO | agent  | Sensor update: humidity=45.6
2026-05-09 11:20:00,328 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:00,328 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:20:00,328 | INFO | agent  | Sensor update: light=195.1
2026-05-09 11:20:00,987 | INFO | agent  | Sensor update: temperature=27.2
2026-05-09 11:20:00,987 | INFO | agent  | Sensor update: humidity=45.1
2026-05-09 11:20:00,988 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:00,988 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:20:00,988 | INFO | agent  | Sensor update: light=191.3
2026-05-09 11:20:01,287 | INFO | agent  | Device state sync: light=off
2026-05-09 11:20:01,287 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:01,287 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:20:01,287 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:01,331 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:01,331 | INFO | agent  | Sensor update: temperature=23.22
2026-05-09 11:20:01,331 | INFO | agent  | Sensor update: humidity=56.1
2026-05-09 11:20:01,332 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:01,332 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:20:01,332 | INFO | agent  | Sensor update: light=1.9
2026-05-09 11:20:02,294 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:02,340 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:02,340 | INFO | agent  | Device state sync: light=on
2026-05-09 11:20:02,341 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:20:02,341 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:02,491 | INFO | agent  | Sensor update: temperature=27.24
2026-05-09 11:20:02,492 | INFO | agent  | Sensor update: humidity=44.7
2026-05-09 11:20:02,492 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:02,492 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:20:02,492 | INFO | agent  | Sensor update: light=184.7
2026-05-09 11:20:03,303 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:03,349 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:03,349 | INFO | agent  | Sensor update: temperature=23.07
2026-05-09 11:20:03,350 | INFO | agent  | Sensor update: humidity=56.0
2026-05-09 11:20:03,350 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:03,350 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:20:03,350 | INFO | agent  | Sensor update: light=11.6
2026-05-09 11:20:03,351 | INFO | agent  | Device state sync: light=off
2026-05-09 11:20:03,351 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:20:03,351 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:03,935 | INFO | agent  | Sensor update: temperature=23.04
2026-05-09 11:20:03,936 | INFO | agent  | Sensor update: humidity=56.0
2026-05-09 11:20:03,936 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:03,936 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:20:03,937 | INFO | agent  | Sensor update: light=1.7
2026-05-09 11:20:04,312 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:04,358 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:05,317 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:05,364 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:05,441 | INFO | agent  | Sensor update: temperature=23.01
2026-05-09 11:20:05,442 | INFO | agent  | Sensor update: humidity=55.8
2026-05-09 11:20:05,442 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:05,442 | INFO | agent  | Sensor update: pir=False
2026-05-09 11:20:05,442 | INFO | agent  | Sensor update: light=1.7
2026-05-09 11:20:06,325 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:06,370 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:06,371 | INFO | agent  | Sensor update: temperature=26.63
2026-05-09 11:20:06,371 | INFO | agent  | Sensor update: humidity=45.9
2026-05-09 11:20:06,371 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:06,371 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:20:06,372 | INFO | agent  | Sensor update: light=9.1
2026-05-09 11:20:07,004 | INFO | agent  | Sensor update: temperature=26.1
2026-05-09 11:20:07,005 | INFO | agent  | Sensor update: humidity=46.7
2026-05-09 11:20:07,005 | INFO | agent  | Sensor update: door=False
2026-05-09 11:20:07,005 | INFO | agent  | Sensor update: pir=True
2026-05-09 11:20:07,005 | INFO | agent  | Sensor update: light=6.9
2026-05-09 11:20:07,333 | INFO | agent  | Connected to MQTT broker.
2026-05-09 11:20:07,377 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:08,337 | INFO | agent  | Device state sync: light=on
2026-05-09 11:20:08,338 | INFO | agent  | Device state sync: ac=off
2026-05-09 11:20:08,338 | INFO | agent  | Device state sync: alarm=off
2026-05-09 11:20:08,339 | INFO | agent  | Connected to MQTT broker.
